accuracy,completeness,fluency,prosodic,total,words,speaker,gender,age,split
8,10.0,9,8,8,"[{'accuracy': 10, 'phones': array(['T', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'TWO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['T', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'TWO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['Z', 'IH1', 'ER0', 'OW0'], dtype=object), 'phones-accuracy': array([1.6, 2. , 2. , 2. ]), 'stress': 10, 'text': 'ZERO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['F', 'AO0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'FOUR', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0092,f,6,test
8,10.0,8,8,8,"[{'accuracy': 10, 'phones': array(['K', 'L', 'AH0', 'UW0', 'S'], dtype=object), 'phones-accuracy': array([2. , 2. , 1.4, 1.4, 2. ]), 'stress': 10, 'text': 'CLAUS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['P', 'AA0', 'S', 'T'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'PAST', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['L', 'AE1', 'N', 'T', 'AH0', 'N'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2., 2., 2.]), 'stress': 10, 'text': 'LANTERN', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0092,f,6,test
9,10.0,9,8,8,"[{'accuracy': 10, 'phones': array(['S', 'AE1', 'N', 'D', 'IY0'], dtype=object), 'phones-accuracy': array([2. , 1.8, 2. , 2. , 2. ]), 'stress': 10, 'text': 'SANDY', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['L', 'AY0', 'K', 'S'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'LIKES', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['R', 'AH1', 'N', 'IH0', 'NG'], dtype=object), 'phones-accuracy': array([2. , 1.8, 2. , 2. , 2. ]), 'stress': 10, 'text': 'RUNNING', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0092,f,6,test
8,10.0,7,7,7,"[{'accuracy': 10, 'phones': array(['HH', 'IH', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'HERE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['IH0', 'Z'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'IS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['L', 'IH1', 'N', 'D', 'AH0', 'S'], dtype=object), 'phones-accuracy': array([2. , 2. , 2. , 2. , 1.8, 2. ]), 'stress': 10, 'text': ""LYNDA'S"", 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['P', 'EH0', 'N'], dtype=object), 'phones-accuracy': array([2. , 1.8, 2. ]), 'stress': 10, 'text': 'PEN', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['P', 'EH1', 'R', 'AH0', 'N', 'T', 'S'], dtype=object), 'phones-accuracy': array([2. , 2. , 2. , 1.8, 2. , 2. , 2. ]), 'stress': 10, 'text': 'PARENTS', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0092,f,6,test
8,10.0,8,7,7,"[{'accuracy': 10, 'phones': array(['JH', 'AE0', 'K'], dtype=object), 'phones-accuracy': array([2. , 1.8, 2. ]), 'stress': 10, 'text': 'JACK', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['L', 'AY0', 'K', 'S'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'LIKES', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'THE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['OW0', 'L', 'D'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'OLD', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['S', 'W', 'EH1', 'T', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2., 2.]), 'stress': 10, 'text': 'SWEATER', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0092,f,6,test
8,10.0,8,8,8,"[{'accuracy': 10, 'phones': array(['D', 'AO0', 'R'], dtype=object), 'phones-accuracy': array([2. , 1.8, 2. ]), 'stress': 10, 'text': 'DOOR', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['HH', 'AE0', 'Z'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'HAS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AA0', 'R'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'ARE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['B', 'Y', 'UW1', 'T', 'IH0', 'F', 'L'], dtype=object), 'phones-accuracy': array([2. , 2. , 2. , 2. , 1.8, 2. , 2. ]), 'stress': 10, 'text': 'BEAUTIFUL', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['SH', 'ER0', 'T', 'S'], dtype=object), 'phones-accuracy': array([1.8, 2. , 2. , 2. ]), 'stress': 10, 'text': 'SHIRTS', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0092,f,6,test
8,10.0,8,7,7,"[{'accuracy': 10, 'phones': array(['M', 'AA0', 'R', 'K'], dtype=object), 'phones-accuracy': array([2. , 2. , 1.6, 2. ]), 'stress': 10, 'text': 'MARK', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['G', 'AH0', 'T'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'GOT', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'AH0'], dtype=object), 'phones-accuracy': array([1.8, 2. ]), 'stress': 10, 'text': 'THE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['T', 'IY0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'T', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['SH', 'ER0', 'T'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'SHIRT', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0092,f,6,test
9,10.0,8,7,8,"[{'accuracy': 10, 'phones': array(['S', 'OW0'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'SO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['JH', 'AH0', 'N'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'JOHN', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['W', 'EH0', 'N', 'T'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'WENT', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0', 'N'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'ON', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['F', 'UH0', 'T'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'FOOT', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0092,f,6,test
8,10.0,9,8,8,"[{'accuracy': 10, 'phones': array(['M', 'AE1', 'R', 'IH0'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'MARY', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'IH0', 'S'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'THIS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['IH0', 'Z'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'IS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['G', 'AA0', 'D', 'N'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'GARDEN', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 3, 'phones': array(['B', 'IY0', 'CH'], dtype=object), 'phones-accuracy': array([2. , 1.8, 0.8]), 'stress': 10, 'text': 'BEACH', 'total': 4, 'mispronunciations': array([], dtype=object)}]",0092,f,6,test
8,10.0,8,7,7,"[{'accuracy': 10, 'phones': array(['S', 'AE0', 'N', 'D'], dtype=object), 'phones-accuracy': array([2. , 1.8, 2. , 1.8]), 'stress': 10, 'text': 'SAND', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['L', 'AY0', 'K'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'LIKE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'AH0'], dtype=object), 'phones-accuracy': array([1.8, 2. ]), 'stress': 10, 'text': 'THE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['S', 'W', 'IY0', 'T'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'SWEET', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['P', 'AH0', 'T', 'EY1', 'T', 'OW0'], dtype=object), 'phones-accuracy': array([2. , 1.6, 2. , 2. , 2. , 1.4]), 'stress': 10, 'text': 'POTATO', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0092,f,6,test
8,10.0,8,7,7,"[{'accuracy': 10, 'phones': array(['M', 'AY0', 'K'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'MIKE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['L', 'AY0', 'K'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'LIKE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'THE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 8, 'phones': array(['L', 'IY0', 'K'], dtype=object), 'phones-accuracy': array([2., 1., 2.]), 'stress': 10, 'text': 'LEEK', 'total': 8, 'mispronunciations': array([], dtype=object)}]",0092,f,6,test
8,10.0,9,8,8,"[{'accuracy': 10, 'phones': array(['SH', 'IY0'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'SHE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['W', 'AH1', 'N', 'T', 'S'], dtype=object), 'phones-accuracy': array([2. , 1.8, 2. , 2. , 2. ]), 'stress': 10, 'text': 'WANTS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['T', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'TO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['B', 'IY0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'BE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['AH0'], dtype=object), 'phones-accuracy': array([2.]), 'stress': 10, 'text': 'A', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['D', 'AH1', 'K', 'T', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2., 2.]), 'stress': 10, 'text': 'DOCTOR', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0092,f,6,test
7,10.0,7,7,6,"[{'accuracy': 10, 'phones': array(['JH', 'AH0', 'N'], dtype=object), 'phones-accuracy': array([2. , 2. , 1.8]), 'stress': 10, 'text': 'JOHN', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['L', 'AY0', 'K', 'S'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'LIKES', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'THE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['B', 'IH0', 'G'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'BIG', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['S', 'IY0'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'SEE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['T', 'R', 'EY0', 'N'], dtype=object), 'phones-accuracy': array([1.6, 1.6, 1.6, 1.8]), 'stress': 10, 'text': 'TRAIN', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 8, 'phones': array(['N', 'AW0'], dtype=object), 'phones-accuracy': array([2. , 1.4]), 'stress': 10, 'text': 'NOW', 'total': 8, 'mispronunciations': array([], dtype=object)}]",0092,f,6,test
7,10.0,8,8,7,"[{'accuracy': 10, 'phones': array(['DH', 'EY0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'THEY', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 8, 'phones': array(['N', 'IY0', 'D'], dtype=object), 'phones-accuracy': array([2. , 1.4, 2. ]), 'stress': 10, 'text': 'NEED', 'total': 8, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['N', 'Y', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'NEW', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['HH', 'OW0', 'M', 'Z'], dtype=object), 'phones-accuracy': array([2. , 2. , 2. , 1.6]), 'stress': 10, 'text': 'HOMES', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0092,f,6,test
7,10.0,8,8,7,"[{'accuracy': 10, 'phones': array(['AH0'], dtype=object), 'phones-accuracy': array([2.]), 'stress': 10, 'text': 'A', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['G', 'UH0', 'D'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'GOOD', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['M', 'EH1', 'N', 'IY0'], dtype=object), 'phones-accuracy': array([2. , 1.8, 2. , 2. ]), 'stress': 10, 'text': 'MANY', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0092,f,6,test
8,10.0,8,8,8,"[{'accuracy': 10, 'phones': array(['B', 'IH1', 'L', 'IY0'], dtype=object), 'phones-accuracy': array([2. , 1.8, 2. , 2. ]), 'stress': 10, 'text': 'BILLY', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['L', 'AY0', 'K', 'S'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'LIKES', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['B', 'L', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'BLUE', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0093,f,6,test
8,10.0,7,7,7,"[{'accuracy': 10, 'phones': array(['B', 'AH1', 'B', 'IY0'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'BOBBY', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['K', 'AE0', 'N'], dtype=object), 'phones-accuracy': array([2. , 2. , 1.8]), 'stress': 10, 'text': 'CAN', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['S', 'IY0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'SEE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['DH', 'AH0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'THE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['G', 'OW0', 'T'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'GOAT', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0093,f,6,test
7,10.0,8,7,7,"[{'accuracy': 8, 'phones': array(['JH', 'AH0', 'N'], dtype=object), 'phones-accuracy': array([2. , 1.6, 2. ]), 'stress': 10, 'text': 'JOHN', 'total': 8, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['IH0', 'Z'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'IS', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['G', 'OW0'], dtype=object), 'phones-accuracy': array([2. , 1.8]), 'stress': 10, 'text': 'GO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 3, 'phones': array(['K', 'IH0', 'NG'], dtype=object), 'phones-accuracy': array([0.8, 2. , 2. ]), 'stress': 10, 'text': 'KING', 'total': 4, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['T', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'TO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['S', 'IY0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'SEE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['K', 'AE0', 'T'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'CAT', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0093,f,6,test
9,10.0,9,9,9,"[{'accuracy': 10, 'phones': array(['T', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'TWO', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['N', 'AY0', 'N'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'NINE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['S', 'IH0', 'K', 'S'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'SIX', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['F', 'AO0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'FOUR', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0093,f,6,test
8,10.0,8,8,8,"[{'accuracy': 10, 'phones': array(['N', 'AY0', 'N'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'NINE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['EY0', 'T'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'EIGHT', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 8, 'phones': array(['W', 'AH0', 'N'], dtype=object), 'phones-accuracy': array([2. , 1.8, 1.6]), 'stress': 10, 'text': 'ONE', 'total': 8, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 8, 'phones': array(['S', 'IY0', 'K'], dtype=object), 'phones-accuracy': array([2., 1., 2.]), 'stress': 10, 'text': 'SEEK', 'total': 8, 'mispronunciations': array([], dtype=object)}]",0093,f,6,test
8,10.0,8,8,8,"[{'accuracy': 10, 'phones': array(['F', 'AO0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'FOUR', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 8, 'phones': array(['W', 'AH0', 'N'], dtype=object), 'phones-accuracy': array([2. , 1.8, 1.6]), 'stress': 10, 'text': 'ONE', 'total': 8, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['F', 'AY0', 'V'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'FIVE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['T', 'UW0'], dtype=object), 'phones-accuracy': array([2., 2.]), 'stress': 10, 'text': 'TWO', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0093,f,6,test
7,10.0,9,8,7,"[{'accuracy': 10, 'phones': array(['N', 'AY0', 'N'], dtype=object), 'phones-accuracy': array([2., 2., 2.]), 'stress': 10, 'text': 'NINE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 8, 'phones': array(['W', 'AH0', 'N'], dtype=object), 'phones-accuracy': array([2. , 1.8, 1.6]), 'stress': 10, 'text': 'ONE', 'total': 8, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['F', 'AY0', 'V'], dtype=object), 'phones-accuracy': array([2. , 2. , 1.2]), 'stress': 10, 'text': 'FIVE', 'total': 10, 'mispronunciations': array([], dtype=object)}
 {'accuracy': 10, 'phones': array(['S', 'IH0', 'K', 'S'], dtype=object), 'phones-accuracy': array([2., 2., 2., 2.]), 'stress': 10, 'text': 'SIX', 'total': 10, 'mispronunciations': array([], dtype=object)}]",0093,f,6,test
